gvkey,fyear,logeqdef,m_b,flev,yvolatd,noacc,cfoa,invcycle,age
1000,1971,4.296102523803711,2.0547964572906494,0.7650432586669922,0.042823780328035355,0.06239163130521774,0.013243647292256355,0.0418236181139946,10.00548
1000,1972,4.109625816345215,2.118323564529419,0.47065943479537964,0.03733690083026886,-0.022400274872779846,0.326730340719223,0.040913742035627365,11.008219
1000,1973,2.9405431747436523,0.5801330208778381,1.408450722694397,0.05271018296480179,0.014567738398909569,0.05771841108798981,0.06213894858956337,12.008219
1000,1974,2.7526755332946777,0.4641623795032501,1.6415867805480957,0.0492805615067482,0.05158238857984543,-0.07427316159009933,0.06090670824050903,13.008219
1000,1975,3.390949249267578,0.8963623046875,0.6365790367126465,0.04401352256536484,-0.030735621228814125,0.1845698058605194,0.040135737508535385,14.008219
1000,1976,3.658292770385742,0.8996349573135376,1.0979294776916504,0.03387603908777237,-0.011629360727965832,0.12650074064731598,0.06684794276952744,15.010959
1000,1977,4.080382823944092,1.2969576120376587,0.9057088494300842,0.028754012659192085,-0.011377187445759773,0.06043638661503792,0.06497175246477127,16.01096
1001,1984,3.2087442874908447,1.49297034740448,0.35710015892982483,0.03648384287953377,-0.019886361435055733,0.22975851595401764,0.0934659093618393,6.0054793
1001,1985,4.2903151512146,3.1026968955993652,0.5013559460639954,0.03719446063041687,-0.02895430661737919,0.5047026872634888,0.12350156903266907,7.0054793
